,address,station3,market,school,bank,cafe,hospital
315,서울특별시 강서구 강서로47길 108,0.0,50.0,140.0,10.0,34.0,15.0
316,서울특별시 강서구 강서로47길 158,0.0,40.0,80.0,10.0,20.0,16.0
317,서울특별시 강서구 강서로56나길 110,0.0,110.0,100.0,21.0,75.0,25.0
318,서울특별시 강서구 강서로56나길 37,20.0,70.0,60.0,23.0,102.0,86.0
319,서울특별시 강서구 강서로68길 108,0.0,100.0,60.0,25.0,39.0,20.0
320,서울특별시 강서구 강서로68길 36,20.0,80.0,60.0,25.0,71.0,14.0
321,서울특별시 강서구 강서로68길 36,20.0,80.0,60.0,25.0,71.0,14.0
322,서울특별시 강서구 곰달래로 96,40.0,10.0,20.0,29.0,58.0,67.0
323,서울특별시 강서구 공항대로 124,20.0,50.0,60.0,3.0,33.0,28.0
324,서울특별시 강서구 공항대로 351-21,0.0,110.0,180.0,18.0,46.0,43.0
325,서울특별시 강서구 공항대로 382,0.0,110.0,120.0,23.0,73.0,30.0
326,서울특별시 강서구 공항대로 637,50.0,10.0,20.0,21.0,46.0,37.0
327,서울특별시 강서구 공항대로39길 100,0.0,110.0,80.0,23.0,40.0,50.0
328,서울특별시 강서구 공항대로39길 74,0.0,130.0,120.0,16.0,52.0,29.0
329,서울특별시 강서구 공항대로42길 54-26,0.0,80.0,60.0,11.0,61.0,35.0
330,서울특별시 강서구 공항대로43길 104,50.0,110.0,160.0,28.0,64.0,70.0
331,서울특별시 강서구 공항대로43길 104,50.0,110.0,160.0,28.0,64.0,70.0
332,서울특별시 강서구 공항대로45길 24,0.0,70.0,100.0,31.0,94.0,33.0
333,서울특별시 강서구 공항대로45길 68-6,40.0,80.0,120.0,27.0,87.0,42.0
334,서울특별시 강서구 공항대로48길 12,0.0,90.0,60.0,25.0,86.0,28.0
335,서울특별시 강서구 공항대로55길 19,20.0,40.0,40.0,20.0,75.0,16.0
336,서울특별시 강서구 공항대로55길 50,20.0,40.0,40.0,22.0,77.0,22.0
337,서울특별시 강서구 공항대로59길 103,50.0,40.0,40.0,21.0,73.0,14.0
338,서울특별시 강서구 공항대로61길 60,20.0,30.0,120.0,27.0,66.0,46.0
339,서울특별시 강서구 공항대로63길 14,50.0,40.0,40.0,23.0,72.0,75.0
340,서울특별시 강서구 공항대로63길 16,50.0,40.0,80.0,24.0,73.0,77.0
341,서울특별시 강서구 공항대로65길 21,20.0,30.0,100.0,26.0,68.0,86.0
342,서울특별시 강서구 공항대로71길 31,20.0,30.0,40.0,28.0,70.0,70.0
343,서울특별시 강서구 공항대로71길 54,50.0,20.0,20.0,22.0,48.0,41.0
344,서울특별시 강서구 공항대로75길 17,50.0,30.0,40.0,25.0,64.0,54.0
345,서울특별시 강서구 공항대로75길 30,50.0,20.0,40.0,22.0,53.0,41.0
346,서울특별시 강서구 금낭화로 167,20.0,20.0,40.0,6.0,14.0,10.0
347,서울특별시 강서구 금낭화로 258,40.0,30.0,80.0,16.0,32.0,37.0
348,서울특별시 강서구 금낭화로 287-19,50.0,30.0,80.0,12.0,31.0,37.0
349,서울특별시 강서구 금낭화로23길 8,50.0,30.0,80.0,7.0,19.0,12.0
350,서울특별시 강서구 금낭화로24가길 28,20.0,20.0,100.0,8.0,18.0,11.0
351,서울특별시 강서구 남부순환로 11,40.0,10.0,40.0,28.0,42.0,28.0
352,서울특별시 강서구 등촌로 113,0.0,30.0,60.0,7.0,27.0,19.0
353,서울특별시 강서구 등촌로 137,0.0,10.0,40.0,8.0,29.0,20.0
354,서울특별시 강서구 등촌로 163,0.0,20.0,80.0,8.0,27.0,15.0
355,서울특별시 강서구 등촌로 91,0.0,40.0,100.0,8.0,40.0,20.0
356,서울특별시 강서구 등촌로13아길 44,0.0,10.0,80.0,7.0,17.0,3.0
357,서울특별시 강서구 등촌로13자길 74,0.0,20.0,80.0,7.0,11.0,0.0
358,서울특별시 강서구 등촌로53길 39,20.0,40.0,100.0,13.0,46.0,38.0
359,서울특별시 강서구 마곡서1로 100,50.0,40.0,80.0,6.0,34.0,24.0
360,서울특별시 강서구 마곡서1로 111-11,50.0,50.0,100.0,7.0,38.0,24.0
361,서울특별시 강서구 마곡서1로 131,50.0,50.0,80.0,7.0,50.0,25.0
362,서울특별시 강서구 마곡서1로 132,50.0,50.0,80.0,6.0,50.0,26.0
363,서울특별시 강서구 마곡서1로 146,20.0,50.0,80.0,5.0,88.0,36.0
364,서울특별시 강서구 마곡서로 133,60.0,50.0,40.0,5.0,53.0,21.0
365,서울특별시 강서구 마곡서로 175,40.0,40.0,20.0,10.0,90.0,23.0
366,서울특별시 강서구 마곡중앙1로 71,0.0,40.0,60.0,3.0,17.0,5.0
367,서울특별시 강서구 마곡중앙1로 72,20.0,50.0,60.0,2.0,27.0,14.0
368,서울특별시 강서구 마곡중앙로 33,50.0,40.0,40.0,11.0,74.0,37.0
369,서울특별시 강서구 마곡중앙로 36,20.0,40.0,20.0,16.0,126.0,43.0
370,서울특별시 강서구 방화대로 259,60.0,30.0,40.0,13.0,33.0,42.0
371,서울특별시 강서구 방화대로34길 113,0.0,50.0,60.0,5.0,28.0,6.0
372,서울특별시 강서구 방화대로34길 88,20.0,50.0,80.0,5.0,61.0,29.0
373,서울특별시 강서구 방화대로37길 15,20.0,60.0,60.0,13.0,56.0,33.0
374,서울특별시 강서구 방화대로37길 26,20.0,50.0,60.0,16.0,51.0,37.0
375,서울특별시 강서구 방화대로47가길 22,50.0,40.0,100.0,14.0,37.0,32.0
376,서울특별시 강서구 방화대로47길 55,50.0,40.0,80.0,15.0,39.0,41.0
377,서울특별시 강서구 방화대로48길 40,0.0,50.0,60.0,7.0,24.0,6.0
378,서울특별시 강서구 방화대로48길 40,0.0,50.0,60.0,7.0,24.0,6.0
379,서울특별시 강서구 방화대로50길 7,20.0,30.0,60.0,13.0,21.0,17.0
380,서울특별시 강서구 수명로1길 110,0.0,30.0,100.0,5.0,12.0,14.0
381,서울특별시 강서구 수명로1길 16,0.0,30.0,60.0,8.0,14.0,14.0
382,서울특별시 강서구 수명로2가길 22,0.0,20.0,40.0,2.0,5.0,2.0
383,서울특별시 강서구 수명로2길 105,0.0,40.0,140.0,9.0,20.0,15.0
384,서울특별시 강서구 수명로2길 63,0.0,40.0,140.0,5.0,11.0,14.0
385,서울특별시 강서구 양천로 125,0.0,60.0,100.0,10.0,30.0,21.0
386,서울특별시 강서구 양천로 140,0.0,50.0,100.0,9.0,26.0,7.0
387,서울특별시 강서구 양천로 489,50.0,100.0,160.0,24.0,36.0,58.0
388,서울특별시 강서구 양천로 497,50.0,100.0,140.0,21.0,47.0,64.0
389,서울특별시 강서구 양천로 507,70.0,80.0,100.0,22.0,56.0,41.0
390,서울특별시 강서구 양천로 521,40.0,70.0,120.0,23.0,56.0,39.0
391,서울특별시 강서구 양천로 590,20.0,40.0,40.0,21.0,65.0,21.0
392,서울특별시 강서구 양천로 595,20.0,40.0,60.0,19.0,58.0,14.0
393,서울특별시 강서구 양천로 613,0.0,30.0,100.0,20.0,53.0,25.0
394,서울특별시 강서구 양천로 637,20.0,30.0,100.0,23.0,58.0,28.0
395,서울특별시 강서구 양천로 656,20.0,30.0,100.0,25.0,58.0,53.0
396,서울특별시 강서구 양천로 666,20.0,30.0,120.0,25.0,55.0,57.0
397,서울특별시 강서구 양천로 731,20.0,10.0,0.0,13.0,28.0,27.0
398,서울특별시 강서구 양천로14길 118,20.0,40.0,40.0,12.0,37.0,13.0
399,서울특별시 강서구 양천로14길 17,20.0,40.0,40.0,19.0,46.0,38.0
400,서울특별시 강서구 양천로14길 37,20.0,40.0,40.0,21.0,49.0,38.0
401,서울특별시 강서구 양천로18길 27,0.0,40.0,80.0,16.0,47.0,43.0
402,서울특별시 강서구 양천로1길 117,40.0,30.0,80.0,17.0,40.0,43.0
403,서울특별시 강서구 양천로24가길 59,20.0,50.0,60.0,15.0,49.0,36.0
404,서울특별시 강서구 양천로26길 103,0.0,50.0,60.0,6.0,21.0,6.0
405,서울특별시 강서구 양천로26길 38,0.0,60.0,80.0,9.0,31.0,8.0
406,서울특별시 강서구 양천로27길 129,0.0,30.0,40.0,4.0,5.0,0.0
407,서울특별시 강서구 양천로28길 29,0.0,50.0,80.0,6.0,26.0,5.0
408,서울특별시 강서구 양천로30길 123-9,20.0,40.0,40.0,10.0,103.0,34.0
409,서울특별시 강서구 양천로30길 77,0.0,50.0,40.0,10.0,91.0,21.0
410,서울특별시 강서구 양천로30길 98,20.0,50.0,80.0,8.0,104.0,32.0
411,서울특별시 강서구 양천로3길 17,50.0,30.0,80.0,12.0,26.0,31.0
412,서울특별시 강서구 양천로47길 118,0.0,20.0,0.0,1.0,0.0,0.0
413,서울특별시 강서구 양천로47길 94,0.0,20.0,0.0,1.0,2.0,0.0
414,서울특별시 강서구 양천로53길 66,0.0,90.0,100.0,18.0,23.0,10.0
415,서울특별시 강서구 양천로55길 55,0.0,100.0,120.0,23.0,26.0,24.0
416,서울특별시 강서구 양천로63길 38,20.0,40.0,40.0,17.0,40.0,13.0
417,서울특별시 강서구 양천로63길 51,20.0,40.0,20.0,19.0,39.0,13.0
418,서울특별시 강서구 양천로63길 52,20.0,30.0,20.0,17.0,35.0,13.0
419,서울특별시 강서구 양천로65길 45,0.0,30.0,80.0,16.0,45.0,15.0
420,서울특별시 강서구 양천로66길 6,20.0,40.0,40.0,21.0,71.0,24.0
421,서울특별시 강서구 양천로67길 32,0.0,30.0,100.0,17.0,42.0,16.0
422,서울특별시 강서구 양천로67길 54,0.0,30.0,100.0,14.0,35.0,15.0
423,서울특별시 강서구 양천로67길 77,0.0,30.0,100.0,11.0,26.0,15.0
424,서울특별시 강서구 양천로69길 18,0.0,20.0,100.0,16.0,43.0,34.0
425,서울특별시 강서구 양천로69길 58,0.0,20.0,80.0,9.0,15.0,12.0
426,서울특별시 강서구 양천로69길 65,0.0,30.0,80.0,8.0,15.0,10.0
427,서울특별시 강서구 양천로6길 28,50.0,40.0,60.0,13.0,20.0,14.0
428,서울특별시 강서구 양천로6길 57,20.0,40.0,40.0,16.0,31.0,17.0
429,서울특별시 강서구 양천로71가길 22,0.0,20.0,80.0,16.0,28.0,29.0
430,서울특별시 강서구 양천로71길 38,0.0,20.0,100.0,14.0,30.0,28.0
431,서울특별시 강서구 양천로73길 5,0.0,20.0,120.0,19.0,45.0,45.0
432,서울특별시 강서구 양천로73길 80,0.0,20.0,80.0,12.0,21.0,26.0
433,서울특별시 강서구 양천로75길 19,0.0,20.0,80.0,17.0,29.0,30.0
434,서울특별시 강서구 양천로75길 22-21,20.0,20.0,20.0,14.0,31.0,28.0
435,서울특별시 강서구 양천로75길 60,0.0,20.0,40.0,13.0,24.0,22.0
436,서울특별시 강서구 양천로77길 45,20.0,20.0,20.0,13.0,28.0,23.0
437,서울특별시 강서구 우장산로 103,0.0,90.0,40.0,20.0,46.0,19.0
438,서울특별시 강서구 우장산로 38,0.0,80.0,80.0,8.0,41.0,19.0
439,서울특별시 강서구 우장산로 47,0.0,80.0,20.0,7.0,34.0,19.0
440,서울특별시 강서구 우장산로 92,0.0,90.0,40.0,16.0,30.0,14.0
441,서울특별시 강서구 우현로 26,0.0,50.0,20.0,9.0,13.0,6.0
442,서울특별시 강서구 우현로 67,50.0,50.0,60.0,16.0,48.0,58.0
443,서울특별시 강서구 월정로 160,0.0,30.0,20.0,19.0,40.0,38.0
444,서울특별시 강서구 초록마을로 176,20.0,20.0,20.0,13.0,29.0,31.0
445,서울특별시 강서구 허준로 121,0.0,50.0,40.0,6.0,3.0,12.0
446,서울특별시 강서구 허준로 139,20.0,70.0,80.0,9.0,19.0,48.0
447,서울특별시 강서구 허준로 175,0.0,50.0,40.0,5.0,9.0,16.0
448,서울특별시 강서구 허준로 23,20.0,40.0,60.0,16.0,37.0,10.0
449,서울특별시 강서구 허준로 47,0.0,50.0,60.0,8.0,8.0,4.0
450,서울특별시 강서구 허준로 55-20,0.0,50.0,80.0,9.0,9.0,4.0
451,서울특별시 강서구 허준로 76,0.0,70.0,80.0,16.0,23.0,7.0
452,서울특별시 강서구 화곡로 292,0.0,50.0,20.0,21.0,42.0,15.0
453,서울특별시 강서구 화곡로 347,0.0,80.0,80.0,26.0,77.0,28.0
454,서울특별시 강서구 화곡로13길 107,20.0,50.0,140.0,20.0,40.0,49.0
455,서울특별시 강서구 화곡로66길 90,20.0,60.0,40.0,25.0,76.0,19.0
456,서울특별시 강서구 화곡로68길 103,50.0,50.0,60.0,30.0,84.0,31.0
457,서울특별시 강서구 화곡로68길 115,50.0,50.0,40.0,23.0,73.0,23.0
458,서울특별시 강서구 화곡로68길 33,70.0,90.0,160.0,19.0,73.0,45.0
459,서울특별시 관악구 관악로 125,0.0,20.0,80.0,17.0,106.0,36.0
460,서울특별시 관악구 관악로 133,20.0,20.0,80.0,21.0,117.0,52.0
461,서울특별시 관악구 관악로 195,50.0,40.0,60.0,35.0,127.0,125.0
462,서울특별시 관악구 관악로 285,0.0,30.0,20.0,9.0,30.0,26.0
463,서울특별시 관악구 관악로 304,0.0,20.0,80.0,16.0,36.0,6.0
464,서울특별시 관악구 관악로28길 80,0.0,20.0,100.0,13.0,58.0,49.0
465,서울특별시 관악구 관악로30길 12,0.0,20.0,120.0,8.0,37.0,28.0
466,서울특별시 관악구 관악로5길 42,0.0,20.0,80.0,6.0,51.0,3.0
467,서울특별시 관악구 관천로24길 3,0.0,20.0,20.0,23.0,67.0,28.0
468,서울특별시 관악구 관천로27길 2,20.0,30.0,40.0,14.0,33.0,13.0
469,서울특별시 관악구 광신길 160,0.0,20.0,140.0,7.0,7.0,4.0
470,서울특별시 관악구 구암5가길 49,0.0,40.0,80.0,4.0,11.0,6.0
471,서울특별시 관악구 낙성대로15길 66,0.0,10.0,0.0,3.0,3.0,0.0
472,서울특별시 관악구 난곡로 167,0.0,0.0,40.0,9.0,11.0,23.0
473,서울특별시 관악구 난곡로 55,0.0,10.0,20.0,3.0,6.0,7.0
474,서울특별시 관악구 난곡로 66,0.0,10.0,20.0,3.0,6.0,9.0
475,서울특별시 관악구 남부순환로 1430,0.0,10.0,120.0,16.0,35.0,28.0
476,서울특별시 관악구 남부순환로198길 7,20.0,30.0,40.0,16.0,67.0,25.0
477,서울특별시 관악구 남부순환로218길 37,50.0,20.0,20.0,36.0,134.0,99.0
478,서울특별시 관악구 남부순환로256라길 25,0.0,20.0,60.0,3.0,7.0,1.0
479,서울특별시 관악구 남현길 144,0.0,20.0,60.0,4.0,4.0,0.0
480,서울특별시 관악구 남현길 91,0.0,20.0,40.0,8.0,21.0,19.0
481,서울특별시 관악구 대학18길 9,0.0,10.0,60.0,7.0,30.0,2.0
482,서울특별시 관악구 문성로 74,0.0,10.0,140.0,12.0,24.0,16.0
483,서울특별시 관악구 문성로 86,0.0,10.0,140.0,13.0,26.0,25.0
484,서울특별시 관악구 미성3길 16,0.0,0.0,40.0,16.0,23.0,38.0
485,서울특별시 관악구 미성5길 40,0.0,0.0,60.0,12.0,17.0,35.0
486,서울특별시 관악구 미성길 122,0.0,0.0,100.0,2.0,5.0,11.0
487,서울특별시 관악구 보라매로3길 29,0.0,30.0,20.0,30.0,74.0,40.0
488,서울특별시 관악구 봉천로 387,50.0,30.0,60.0,28.0,81.0,58.0
489,서울특별시 관악구 성현로 80,0.0,30.0,40.0,6.0,20.0,11.0
490,서울특별시 관악구 솔밭로7길 16,20.0,40.0,100.0,16.0,51.0,30.0
491,서울특별시 관악구 신림로29길 8,0.0,10.0,20.0,14.0,25.0,25.0
492,서울특별시 관악구 신림로3가길 7,0.0,0.0,80.0,4.0,8.0,0.0
493,서울특별시 관악구 신림로3길 40,0.0,10.0,60.0,10.0,27.0,2.0
494,서울특별시 관악구 신림로48길 17-20,0.0,10.0,40.0,12.0,40.0,32.0
495,서울특별시 관악구 신원로 26,20.0,10.0,20.0,20.0,114.0,69.0
496,서울특별시 관악구 양녕로6나길 18,20.0,30.0,20.0,29.0,74.0,85.0
497,서울특별시 관악구 양지길 50-5,0.0,20.0,40.0,9.0,19.0,28.0
498,서울특별시 관악구 은천로 93,0.0,40.0,80.0,15.0,44.0,42.0
499,서울특별시 관악구 은천로15길 24,0.0,30.0,60.0,16.0,47.0,47.0
500,서울특별시 관악구 은천로33길 5,0.0,50.0,40.0,11.0,39.0,36.0
501,서울특별시 관악구 인헌12길 46-1,0.0,10.0,0.0,4.0,17.0,9.0
502,서울특별시 관악구 인헌12길 46-2,0.0,10.0,40.0,8.0,29.0,22.0
503,서울특별시 관악구 인헌길 68,0.0,10.0,40.0,9.0,35.0,28.0
504,서울특별시 관악구 조원로13길 15,0.0,30.0,20.0,22.0,50.0,32.0
505,서울특별시 관악구 조원로16길 7,20.0,20.0,20.0,26.0,63.0,47.0
506,서울특별시 관악구 조원로2길 13,20.0,20.0,0.0,32.0,77.0,56.0
507,서울특별시 관악구 참숯1길 19,0.0,30.0,60.0,9.0,37.0,15.0
508,서울특별시 관악구 청룡10길 45,0.0,20.0,60.0,10.0,34.0,13.0
509,서울특별시 관악구 청룡16길 43,0.0,20.0,60.0,9.0,30.0,11.0
510,서울특별시 관악구 청룡16길 43,0.0,20.0,60.0,9.0,30.0,11.0
511,서울특별시 관악구 청룡길 78,0.0,30.0,60.0,23.0,51.0,29.0
512,서울특별시 관악구 청림3길 10,0.0,10.0,60.0,7.0,32.0,23.0
513,서울특별시 관악구 행운10길 21,0.0,40.0,100.0,5.0,35.0,4.0
514,서울특별시 관악구 호암로 399,0.0,20.0,60.0,1.0,2.0,3.0
515,서울특별시 관악구 호암로 417,0.0,20.0,40.0,1.0,3.0,1.0
516,서울특별시 관악구 호암로 519,0.0,10.0,100.0,7.0,8.0,4.0
517,서울특별시 관악구 호암로 541,0.0,10.0,100.0,10.0,13.0,3.0
518,서울특별시 관악구 호암로16길 5,0.0,10.0,60.0,7.0,7.0,3.0
519,서울특별시 광진구 광나루로 369,20.0,10.0,60.0,24.0,106.0,28.0
520,서울특별시 광진구 광나루로 382,50.0,10.0,60.0,24.0,130.0,29.0
521,서울특별시 광진구 광나루로 545,0.0,40.0,120.0,12.0,47.0,17.0
522,서울특별시 광진구 광나루로 579,0.0,50.0,60.0,9.0,36.0,39.0
523,서울특별시 광진구 광나루로 595,0.0,50.0,40.0,10.0,42.0,42.0
524,서울특별시 광진구 광나루로56길 29,50.0,50.0,20.0,21.0,47.0,51.0
525,서울특별시 광진구 광나루로56길 32,20.0,50.0,20.0,22.0,50.0,59.0
526,서울특별시 광진구 구의강변로 106,0.0,50.0,20.0,22.0,55.0,60.0
527,서울특별시 광진구 구의강변로 11,20.0,40.0,60.0,7.0,21.0,16.0
528,서울특별시 광진구 구의강변로 42,50.0,40.0,60.0,20.0,52.0,31.0
529,서울특별시 광진구 구의강변로 64,50.0,40.0,60.0,24.0,56.0,35.0
530,서울특별시 광진구 구의강변로 84,50.0,50.0,20.0,28.0,66.0,58.0
531,서울특별시 광진구 구의강변로3가길 39,40.0,40.0,40.0,27.0,71.0,38.0
532,서울특별시 광진구 군자로12길 46,20.0,20.0,80.0,15.0,57.0,24.0
533,서울특별시 광진구 능동로 18,50.0,10.0,60.0,10.0,53.0,30.0
534,서울특별시 광진구 능동로 19,50.0,10.0,40.0,12.0,56.0,31.0
535,서울특별시 광진구 능동로1길 15,50.0,10.0,40.0,10.0,44.0,24.0
536,서울특별시 광진구 능동로3길 17,50.0,10.0,40.0,11.0,48.0,26.0
537,서울특별시 광진구 능동로3길 53,50.0,10.0,40.0,12.0,45.0,24.0
538,서울특별시 광진구 능동로4길 40,50.0,10.0,40.0,7.0,55.0,21.0
539,서울특별시 광진구 능동로4길 41,50.0,10.0,60.0,11.0,52.0,31.0
540,서울특별시 광진구 능동로4길 78,20.0,20.0,60.0,7.0,50.0,20.0
541,서울특별시 광진구 동일로 459,0.0,10.0,20.0,15.0,35.0,15.0
542,서울특별시 광진구 동일로24길 5,0.0,40.0,40.0,36.0,188.0,38.0
543,서울특별시 광진구 뚝섬로 576,0.0,20.0,100.0,11.0,62.0,29.0
544,서울특별시 광진구 뚝섬로31길 20,20.0,20.0,60.0,24.0,110.0,45.0
545,서울특별시 광진구 뚝섬로33길 20,0.0,20.0,80.0,24.0,104.0,46.0
546,서울특별시 광진구 뚝섬로33길 42,40.0,20.0,80.0,31.0,137.0,71.0
547,서울특별시 광진구 뚝섬로34길 25-19,20.0,20.0,80.0,11.0,62.0,31.0
548,서울특별시 광진구 뚝섬로34길 67,50.0,10.0,40.0,7.0,48.0,22.0
549,서울특별시 광진구 뚝섬로34길 9,20.0,20.0,80.0,14.0,68.0,40.0
550,서울특별시 광진구 뚝섬로35길 32,0.0,30.0,80.0,29.0,108.0,54.0
551,서울특별시 광진구 뚝섬로36길 19,0.0,20.0,100.0,8.0,67.0,30.0
552,서울특별시 광진구 뚝섬로36길 75,50.0,20.0,40.0,6.0,47.0,18.0
553,서울특별시 광진구 뚝섬로52길 71,0.0,10.0,40.0,8.0,31.0,13.0
554,서울특별시 광진구 뚝섬로52마길 56,0.0,10.0,60.0,8.0,25.0,13.0
555,서울특별시 광진구 뚝섬로54길 74,0.0,10.0,20.0,8.0,28.0,12.0
556,서울특별시 광진구 뚝섬로56가길 28,0.0,10.0,60.0,4.0,22.0,14.0
557,서울특별시 광진구 뚝섬로56길 72,0.0,10.0,60.0,7.0,22.0,10.0
558,서울특별시 광진구 뚝섬로58길 101,0.0,10.0,60.0,9.0,27.0,22.0
559,서울특별시 광진구 아차산로 262,20.0,30.0,80.0,26.0,93.0,50.0
560,서울특별시 광진구 아차산로 345,20.0,30.0,60.0,23.0,69.0,56.0
561,서울특별시 광진구 아차산로 431,20.0,40.0,40.0,18.0,72.0,30.0
562,서울특별시 광진구 아차산로 451,0.0,40.0,20.0,22.0,67.0,59.0
563,서울특별시 광진구 아차산로 503-23,0.0,60.0,40.0,10.0,37.0,40.0
564,서울특별시 광진구 아차산로 522,0.0,60.0,100.0,11.0,26.0,42.0
565,서울특별시 광진구 아차산로 537-17,20.0,60.0,100.0,9.0,22.0,35.0
566,서울특별시 광진구 아차산로 540,20.0,50.0,100.0,8.0,14.0,20.0
567,서울특별시 광진구 아차산로 544,20.0,50.0,100.0,8.0,17.0,18.0
568,서울특별시 광진구 아차산로 549,50.0,50.0,120.0,7.0,21.0,16.0
569,서울특별시 광진구 아차산로 599,50.0,30.0,60.0,15.0,40.0,7.0
570,서울특별시 광진구 아차산로 637,0.0,10.0,20.0,11.0,27.0,2.0
571,서울특별시 광진구 아차산로36길 13,20.0,30.0,80.0,26.0,87.0,40.0
572,서울특별시 광진구 아차산로36길 39,0.0,30.0,100.0,20.0,78.0,27.0
573,서울특별시 광진구 아차산로69길 19,0.0,60.0,100.0,10.0,25.0,40.0
574,서울특별시 광진구 아차산로69길 29,0.0,60.0,80.0,8.0,26.0,42.0
575,서울특별시 광진구 아차산로70길 61,0.0,60.0,80.0,9.0,16.0,41.0
576,서울특별시 광진구 아차산로70길 62,0.0,60.0,80.0,11.0,28.0,57.0
577,서울특별시 광진구 아차산로76길 31,0.0,20.0,20.0,11.0,39.0,3.0
578,서울특별시 광진구 용마산로 174,40.0,10.0,40.0,11.0,30.0,12.0
579,서울특별시 광진구 자양로 109,50.0,30.0,60.0,22.0,68.0,57.0
580,서울특별시 광진구 자양로3가길 43,0.0,10.0,80.0,5.0,20.0,14.0
581,서울특별시 광진구 자양로3길 55,0.0,10.0,60.0,10.0,27.0,25.0
582,서울특별시 광진구 자양로5길 33,0.0,10.0,100.0,14.0,35.0,31.0
583,서울특별시 광진구 자양번영로3길 65,20.0,20.0,100.0,8.0,59.0,28.0
584,서울특별시 광진구 자양번영로3길 66,20.0,20.0,80.0,9.0,62.0,30.0
585,서울특별시 광진구 천호대로 716,0.0,40.0,20.0,8.0,29.0,14.0
